id_article,surtitre,titre,soustitre,id_rubrique,descriptif,chapo,texte,ps,date,statut,id_secteur,maj,export,date_redac,visites,referers,popularite,accepter_forum,date_modif,lang,langue_choisie,id_trad,nom_site,url_site,virtuel,ph,hm,lt,va,re,input_2,input_1,cgps
87,"",bètââ(rê),"",4,"","","","",2024-07-30 02:34:28,publie,1,2024-11-25 02:26:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 02:26:00,fr,non,0,"","","",[],"","","",tremper,"",tremper (faire) dans l'eau,v.t.
88,"",bètee(rè),"",4,"","","","",2024-07-30 02:35:53,publie,1,2024-11-25 02:28:17,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 02:28:17,fr,non,0,"","","",[],"","",tee(rè),reboucher,"",reboucher,v.t.
89,"",bètê,"",4,"","","{pn : préposition locative ""près de""}

{{nyî nyai bètê mèè}}
il arrive près de la grotte

{{Mwâxéénö ba to bêtê wâdèrè o}}
Mwâxééno reste près de toi


","",2024-07-30 02:35:58,publie,1,2024-11-25 02:27:29,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 02:27:29,fr,non,0,"","","",[],"","","",auprès; près,"","",prép.
90,"",bètêrê(rê),"",4,"","","","",2024-07-30 02:37:06,publie,1,2024-07-30 02:37:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:37:01,fr,non,0,"","","",[],"","","",trébucher,"",trébucher,v.i.
91,"",bètîî(ê),"",4,"","","","",2024-07-30 02:37:23,publie,1,2024-11-25 02:28:49,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 02:28:49,fr,non,0,"","","",[],"","","",trois,"",trois,adv.
92,"",bétrîî-ê,"",4,"","","","",2024-07-30 02:37:39,publie,1,2024-07-30 02:37:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:37:35,fr,non,0,"","","",[],"","","",combien,"",combien ?,mot inter.
93,"",béévié,"",4,"","","","",2024-07-30 02:38:06,publie,1,2024-07-30 02:38:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:38:02,fr,non,0,"","","",[],"","","","","","poisson, anguille de rivière",n.c.
94,"",beviritié,"",4,"","","{sc : Mugil vaigiensis, Mugilidés}

","",2024-07-30 02:38:36,publie,1,2024-07-30 02:38:36,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:38:30,fr,non,0,"","","",[],"","","","","",poisson «mulet» à queue carrée,n.c.
95,"",bèvoo,"",4,"","","","",2024-07-30 02:38:57,publie,1,2024-07-30 02:38:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:38:53,fr,non,0,"","","",[],"","",bèvüü,quatre,"",quatre,n.c.
96,"",bèvuu(rè),"",4,"","","","",2024-07-30 02:39:31,publie,1,2024-07-30 02:39:31,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:39:17,fr,non,0,"","","",[],"","",tââvuu ; nuvuu,joindre,"","joindre avec, grouper ensemble",v.i.
97,"",bèwa(rè),"",4,"","","","",2024-07-30 02:39:54,publie,1,2024-11-25 21:34:17,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:34:17,fr,non,0,"","","",[],"","","",planter,"",planter le jardin après un labourage,v.i.
98,"",bèwaa(rè),"",4,"","","{{bèwaa üü}}
passer au travers du filet


","",2024-07-30 02:40:17,publie,1,2024-11-25 18:57:45,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 18:57:45,fr,non,0,"","","",[],"","","","","",passer au travers,v.t.
99,"",bèxè(rè),"",4,"","","{{tââ gïï Ati, jo mwâ bèxè itââ}}
lui des Ati, l'eau le tapote


","",2024-07-30 02:40:40,publie,1,2024-07-30 02:40:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:40:36,fr,non,0,"","","",[],"","","","","",tapoter,v.t.
100,"",bianêrê,"",4,"","","{sc : Amblygobius bynoensis (Richardson), Gobiidés}

","",2024-07-30 02:41:05,publie,1,2024-07-30 02:41:05,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:41:01,fr,non,0,"","","",[],"","","","","",poisson «gobie»,n.c.
101,"",bié,"",4,"","","","",2024-07-30 02:41:36,publie,1,2024-11-25 21:35:47,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:35:47,fr,non,0,"","","",[],"","","",ver,"",ver,n.c.
102,"",bié-nyo,"",4,"","","","",2024-07-30 02:41:40,publie,1,2024-11-25 02:30:20,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 02:30:20,fr,non,0,"","","",[],"","","",perche,"",perche parallèle au balancier unissant les traverses et le balancier de la pirogue,n.c.
103,"",biricoo(rè),"",4,"","","","",2024-07-30 02:42:00,publie,1,2024-07-30 02:42:00,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:41:54,fr,non,0,"","","",[],"","","","","",donner bien (arbre),v.i.
104,"",bili,"",4,"","","{sc : Ocimum gratissimum L., Labiées}

","",2024-07-30 02:42:31,publie,1,2024-11-25 18:40:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 18:40:39,fr,non,0,"","","",[],"","","","","",plante «basilic»,n.c.
105,"",bo,"",4,"","","{{bo-kaïï }} 
four à nourriture


","",2024-07-30 02:42:55,publie,1,2024-07-30 02:42:55,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:42:51,fr,non,0,"","","",[],"","","",four,"",four pour igname,n.c.
106,"",boo,"",4,"","","{{boo o a ii}}
ta joue est enflée


","",2024-07-30 02:44:49,publie,1,2024-11-25 18:57:04,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 18:57:04,fr,non,0,"","","",[],"","","",joue,"",joue,n.c.
107,"",boo(rè),"",4,"","","","",2024-07-30 02:44:45,publie,1,2024-07-30 02:44:45,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:44:40,fr,non,0,"","","",[],"","","",réchauffer,"","réchauffer par contact direct (aliment sur pierres chaudes, feuille chaude sur membre foulé)",v.i.
108,"",boo-(xè),"",4,"","","","",2024-07-30 02:45:07,publie,1,2024-07-30 02:45:07,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:45:00,fr,non,0,"","","",[],"","","",deux,"",deux,adv
109,"",bôôcuu,"",4,"","","{{nê wé bôôcuu nôôdè}}
ils font bonjour aux gens


","",2024-07-30 02:45:32,publie,1,2024-07-30 02:45:32,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:45:25,fr,non,0,"","","",[],"","","",bonjour,"","emprunt au français ""bonjour""",interj.
110,"",bojïï,"",4,"","","","",2024-07-30 02:45:50,publie,1,2024-07-30 02:45:50,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:45:44,fr,non,0,"","","",[],"","","",collant,"",collant,adj
111,"",bonyî,"",4,"","","{{ii to a bonyî}}
il est fou


","",2024-07-30 02:46:17,publie,1,2024-11-25 21:37:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:37:03,fr,non,0,"","","",[],"","","",fou ; ivre,"","fou, ivre",adj
112,"",bowèn(e),"",4,"","","","",2024-10-02 01:44:59,publie,1,2024-11-25 21:40:49,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:40:49,fr,non,0,"","","",[],"","","","","","nom d'homme, utilisé chez les Ati-kêê ; est utilisé aussi à Lifou",n.p.
113,"",bu,"",4,"","","buu-ra
mon nombril


","",2024-07-30 02:47:14,publie,1,2024-11-25 21:50:21,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:50:21,fr,non,0,"","","",[],"","",nâbu,nombril,"",nombril,n.c.
114,"",bu,"",4,"","","{{xii a bu}}
l'endroit est étroit

{{vènê-nyo a bu }} 
l'ancre du bateau est accrochée

{{karèduu-ra a bu }} 
je suis enroué








","",2024-07-30 02:48:11,publie,1,2024-11-25 21:51:08,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:51:08,fr,non,0,"","","",[],"","",vù-bu,resserré ; étroit,"","resserré, étroit, coincé, enroué",adj.
115,"",bu,"",4,"","","{{nyî rê téaa(rè) kô bu mââ Nôwêrê}}
«il est monté sur l&#8217;écueil là-bas à Nôwêrê» (il n&#8217;a pas respecté les règles coutumières et a échoué)


","",2024-07-30 02:48:41,publie,1,2024-07-30 02:48:41,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:48:36,fr,non,0,"","","",[],"","","",écueil,"",écueil,n.c.
116,"",bu-,"",4,"","","","",2024-07-30 02:49:03,publie,1,2024-11-25 18:59:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 18:59:38,fr,non,0,"","","",[],"","","",heurter,"","heurter, choquer violemment (préfixe verbal)",préf. verb.
117,"",bu-a-cèrè(rè),"",4,"","","{{tââ Mângwèrèrè mwâ buacèrè}}
les Mângwèrèrè les culbutent



","",2024-07-30 02:49:26,publie,1,2024-07-30 02:49:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:49:21,fr,non,0,"","","",[],"","","","","",culbuter,v.i.
118,"",bucèrè(rè),"",4,"","","","",2024-07-30 02:49:42,publie,1,2024-07-30 02:49:42,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:49:38,fr,non,0,"","","",[],"","","",abattre,"",abattre,v.t.
119,"",bukarè(rè),"",4,"","","","",2024-07-30 02:49:57,publie,1,2024-07-30 02:49:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:49:53,fr,non,0,"","","",[],"","","",éclater,"",éclater (faire) par un heurt,v.t.
120,"",Bula,"",4,"","","","",2024-07-30 02:50:12,publie,1,2024-07-30 02:50:12,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:50:09,fr,non,0,"","","",[],"","","","","",prénom masculin,n.p.
121,"",bumwârê(rê),"",4,"","","","",2024-07-30 02:50:30,publie,1,2024-07-30 02:50:30,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:50:25,fr,non,0,"","","",[],"","","",fermer ,"",fermer (porte),v.t.
122,"",bumwàà(rê),"",4,"","","","",2024-07-30 02:50:47,publie,1,2024-07-30 02:50:47,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:50:43,fr,non,0,"","","",[],"","","",trouer ,"",trouer (en heurtant; par exemple le bateau qui heurte un écueil),v.t.
123,"",bunêê(rê),"",4,"","","","",2024-07-30 02:51:03,publie,1,2024-07-30 02:51:03,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:50:59,fr,non,0,"","","",[],"","","",coincer ,"",coincer (en heurtant),v.t.
124,"",bungêê,"",4,"","","{{ngââ vé-ii tôâ bungêê}}
vous allez faire monter la vague


","",2024-07-30 02:51:35,publie,1,2024-07-30 02:51:35,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:51:25,fr,non,0,"","","",[],"","","",vague ,"",vague,n.c.
125,"",bupia(rè),"",4,"","","","",2024-07-30 02:52:23,publie,1,2024-11-25 19:03:28,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 19:03:28,fr,non,0,"","","",[],"","","",amollir,"",amollir (ex.: amollir le poulpe en le frappant sur le récif),v.t.
126,"",bupoo(rè),"",4,"","","","",2024-07-30 02:53:02,publie,1,2024-07-30 02:53:02,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:52:58,fr,non,0,"","","",[],"","","",diviser ,"",diviser (en heurtant),v.t.
127,"",butié(rè),"",4,"","","","",2024-07-30 02:53:21,publie,1,2024-07-30 02:53:21,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:53:17,fr,non,0,"","","",[],"","","",fendre,"",fendre (en heurtant),v.t.
128,"",buto(rè),"",4,"","","","",2024-07-30 02:53:36,publie,1,2024-07-30 02:53:36,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:53:32,fr,non,0,"","","",[],"","","",briser,"",briser (en heurtant),v.t.
129,"",butréré(rè),"",4,"","","","",2024-07-30 02:53:53,publie,1,2024-07-30 02:53:53,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:53:49,fr,non,0,"","","",[],"","","",enfoncer,"",enfoncer (en heurtant),v.t.
130,"",buwéé(rè),"",4,"","","","",2024-07-30 02:54:10,publie,1,2024-07-30 02:54:10,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:54:04,fr,non,0,"","","",[],"","","",érafler,"",érafler (en heurtant),v.t.
131,"",buwêrê(rê),"",4,"","","","",2024-07-30 02:54:25,publie,1,2024-07-30 02:54:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:54:21,fr,non,0,"","","",[],"","","",tordre ; fouler,"",tordre ; fouler (se),v.t.
132,"",bu-a-ciri(rè),"",4,"","","","",2024-10-02 01:45:01,publie,1,2024-10-02 01:45:01,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:54:36,fr,non,0,"","","",[],"","","","","",faire gicler (en heurtant),v.t.
133,"",bu-a-co(rè),"",4,"","","","",2024-07-30 02:54:54,publie,1,2024-07-30 02:54:54,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:54:50,fr,non,0,"","","",[],"","","","","",faire sauter (en heurtant),v.t.
134,"",bu-a-mè(rè),"",4,"","","","",2024-07-30 02:55:08,publie,1,2024-07-30 02:55:08,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:55:03,fr,non,0,"","","",[],"","","","","",tuer (en heurtant),v.t.
135,"",bu-a-murumutè(rè),"",4,"","","","",2024-07-30 02:55:23,publie,1,2024-07-30 02:55:23,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:55:18,fr,non,0,"","","",[],"","","","","",taper et réduire en morceaux,v.t.
136,"",bu-a-tawaa(rè),"",4,"","","{{nê ba buatawaa tôô nokô nyôkêê-ê}}
ils assomment la tête de cette vieille


","",2024-07-30 02:56:30,publie,1,2024-07-30 02:56:30,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:56:26,fr,non,0,"","","",[],"","","","","",assommer,v.i.
137,"",bu-a-towa(rè),"",4,"","","","",2024-07-30 02:56:43,publie,1,2024-07-30 02:56:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:56:40,fr,non,0,"","","",[],"","","","","",faire du bruit (en heurtant),v.t.
138,"",bu-a-tùù(rè),"",4,"","","","",2024-07-30 02:57:38,publie,1,2024-07-30 02:57:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:56:52,fr,non,0,"","","",[],"","","","","",faire descendre (en heurtant),v.t.
139,"",bu,"",4,"","","{sc : chéiroptère frugivore, Pteroptus sp.}

","",2024-07-30 02:58:26,publie,1,2024-07-30 02:58:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:58:22,fr,non,0,"","","",[mbú],"","","",roussette,"",mammifère «roussette»,n.c.
140,"",bu,"",4,"","","{sc : Plateau pinnatus, Platacidés}

","",2024-07-30 02:58:53,publie,1,2024-11-25 21:41:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:41:43,fr,non,0,"","","",[],"","","","","",poisson «roussette»,n.c.
141,"",bu,"",4,"","","{{bu pwalaa}}
trop cuit

{{bu pia}}
trop cuit (mou)





","",2024-07-30 02:59:39,publie,1,2024-07-30 02:59:39,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 02:59:30,fr,non,0,"","","",[],"","","",cuit,"",cuit,adj.
142,"",bu(rè),"",4,"","","","",2024-07-30 02:59:54,publie,1,2024-11-25 21:49:07,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:49:07,fr,non,0,"","","",[],"","","","","","débrousser, arracher",v.i.
143,"",buu,"",4,"","","{{yètè buu}}
attraper des crabes

{{buu pia}}
crabe mou

{{nô-buu, nû-buu}}
carapace de crabe

{{ngwaa-buu}}
pinces de crabe





","",2024-07-30 03:01:10,publie,1,2024-12-21 03:15:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-12-21 03:15:38,fr,non,0,"","","",[],"","",büü,crabe,"",crabe (nom générique),v.i.
144,"",bü(rè),"",4,"","","{{go mê büe o}}
je vais te fouetter



","",2024-10-02 01:45:04,publie,1,2024-11-25 21:49:44,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:49:44,fr,non,0,"","","",[],"","","",fouetter,"",fouetter,v.t.
145,"",büü,"",4,"","","{{büü-ng(o)ee}}
morceau de bois

{{büü-vè}}
genou

{{büü-mê}}
coude

{{büü-dé}}
noeud de la canne à sucre

{{büü-üü}}
noeud du filet

{{büü-nârâ}}
billon spécial pour belles ignames









","",2024-07-30 03:03:39,publie,1,2024-11-26 03:15:31,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 03:15:31,fr,non,0,"","","",[],"","","",proéminence; rondeur,"","proéminence, rondeur, noeud",n.c.
146,"",büü,"",4,"","","","",2024-07-30 03:03:59,publie,1,2024-11-26 03:16:32,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 03:16:32,fr,non,0,"","","",[],"","","",poutre,"",sablières de la case (poutre reposant sur les poteaux circulaires),n.c.
147,"",buu,"",4,"","","{sc : Caesalpinia nuga Ait., légumineuse (Caesalpiniacées)}

","",2024-07-30 03:04:29,publie,1,2024-11-26 03:14:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 03:14:25,fr,non,0,"","","",[],"","","",liane,"",liane ligneuse à propriétés médicinale,n.c.
148,"",bua,"",4,"","","","",2024-07-30 03:04:47,publie,1,2024-07-30 03:04:47,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:04:42,fr,non,0,"","","",[],"","","","","","pluie fine, petite pluie (dans: xi bua)",n.c.
149,"",bubwi,"",4,"","","{{nyî vé mwêê bubwi}}
il prend encore la porcelaine

","",2024-07-30 03:05:29,publie,1,2024-11-25 21:51:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:51:43,fr,non,0,"","","",[],"","",bwibwi,"","",coquillage «porcelaine» ; coquillage gastéropode ; nom générique des Cypraeidés,n.c.
150,"",bubwi,"",4,"","","","",2024-07-30 03:05:50,publie,1,2024-07-30 03:05:50,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:05:46,fr,non,0,"","","",[],"","",bwibwi,"","",coquillage «ovule»,n.c.
151,"",bubwi-vé,"",4,"","","","",2024-07-30 03:06:06,publie,1,2024-07-30 03:06:06,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:06:02,fr,non,0,"","","",[],"","","",cheville ; rotule,"",cheville ; rotule,n.c.
152,"",bu-ciri(rè),"",4,"","","","",2024-07-30 03:06:22,publie,1,2024-07-30 03:06:22,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:06:16,fr,non,0,"","","",[],"","","","","",trop cuire (qui se défait),v.t.
153,"",budéé(rè),"",4,"","","
","",2024-10-02 01:45:07,publie,1,2024-11-25 21:52:30,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:52:30,fr,non,0,"","","",[],"","","","",déé (rè),tendre ; tirer avec force pour allonger,v.t.
154,"",buué,"",4,"","","{sc : Fagraea berteroana}

","",2024-07-30 03:07:24,publie,1,2024-11-26 03:17:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 03:17:40,fr,non,0,"","","",[],"","","","","",arbre «bois pétrole»,n.c.
155,"",buéka,"",4,"","","{{kwèrè buéka}}
Couenne

{{û buéka}}
poils de cochon

{{buékaa ra}}
mon cochon



","",2024-07-30 03:08:22,publie,1,2024-11-25 19:04:26,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 19:04:26,fr,non,0,"","","",[],"","","",cochon,"",cochon,n.c.
156,"",bukaa(rè),"",4,"","","","",2024-07-30 03:08:52,publie,1,2024-11-25 21:53:13,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:53:13,fr,non,0,"","","",[],"","","",arracher,kaa(rè),arracher le chaume pour couvrir les cases,v.i.
157,"",bukaa-ngwé,"",4,"","","
","",2024-07-30 03:09:20,publie,1,2024-10-12 02:09:36,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-12 02:09:36,fr,non,0,"","","",[],"","","",flanc,ngwé,flanc de montagne,n.c.
158,"",bu-kââuu,"",4,"","","{sc : Actea sp., Xanthidés}

","",2024-07-30 03:09:44,publie,1,2024-11-25 21:42:14,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:42:14,fr,non,0,"","","",[],"","","","","",crabe du récif coloré,n.c.
159,"",bu-ko,"",4,"","","","",2024-07-30 03:10:07,publie,1,2024-11-25 21:44:25,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:44:25,fr,non,0,"","","",[],"","","","","",petit crabe qui s'enterre dans le sable ; sert d'amorce,n.c.
160,"",buu-kô,"",4,"","","{sc : grapsidés ou Xanthidés}

","",2024-07-30 03:10:31,publie,1,2024-07-30 03:10:31,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:10:26,fr,non,0,"","","",[],"","","","","",petit crabe noir de palétuvier,n.c.
161,"",Bulupwari,"",4,"","","","",2024-10-02 01:45:09,publie,1,2024-10-02 01:45:09,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:10:51,fr,non,0,"","","",[],"","","","","",toponyme,n.p.
162,"",bumêrê,"",4,"","","{{go vê i-bumêrê}}
je marche en zig zag

{{tii-ra i-bumêrê}}
ma ligne est emmêlée






","",2024-07-30 03:12:12,publie,1,2024-11-25 21:53:43,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:53:43,fr,non,0,"","","",[mbum???],"","",i-bumêrê,emmêlé,mêrê(rê),emmelé ; zig zag (en),adj.
163,"",bu-mii,"",4,"","","","",2024-07-30 03:13:37,publie,1,2024-11-25 21:45:01,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:45:01,fr,non,0,"","","",[],"","","","","",crabe (m. à m. «crabe-poisson»),n.c.
164,"",Bumwââ,"",4,"","","","",2024-07-30 03:13:57,publie,1,2024-07-30 03:13:57,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:13:53,fr,non,0,"","","",[],"","","","","",nom d'homme chez les Vâdégu repris par les Ati,n.p.
165,"","bumwîî(rê), i-bumwîî(rê)","",4,"","","","",2024-07-30 03:14:29,publie,1,2024-11-25 21:54:27,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:54:27,fr,non,0,"","","",[],"","","",forcer,"","forcer ; efforcer (s') ( ex: d'en finir, d'aboutir dans un travail, de se dégager)",v.i.
166,"",buu-namû,"",4,"","","","",2024-07-30 03:14:45,publie,1,2024-11-26 03:10:37,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 03:10:37,fr,non,0,"","","",[],"","","",ceinture,"",ceinture de guerre,n.c.
167,"",bunê,"",4,"","","{{xii a bunê}}
l'endroit est sombre

{{bunê-naa}}
nuit noir, sans lune



","",2024-07-30 03:15:50,publie,1,2024-10-12 02:10:38,oui,0000-00-00 00:00:00,0,0,0,pos,2024-10-12 02:10:38,fr,non,0,"","","",[],"","",bunê,sombre ; obscur,nê,sombre ; obscur,adj.
168,"",bunê(rê),"",4,"","","{{xii ro bunê(rê)}}
il fait nuit

{{ku ré bunê kô iipwôrô}}
l'igname recouvre toute la rame



","",2024-07-30 03:16:40,publie,1,2024-07-30 03:16:40,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:16:33,fr,non,0,"","","",[],"","","",obscurcir ; envahir,"","obscurcir, envahir",v.i.
169,"",bùnyîî,"",4,"","","{sc : Manilkara pancheri pierre, Sapotacées}

","",2024-07-30 03:17:05,publie,1,2024-11-25 21:55:27,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:55:27,fr,non,0,"","","",[],"","","","","","arbre ""bùnyii""",v.i.
170,"",bùnyîî(rê),"",4,"","","
","",2024-07-30 03:17:32,publie,1,2024-11-25 21:56:01,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 21:56:01,fr,non,0,"","","",[],"","","",baiser,nyîi(rê),bruit de bouche ; clic labial ; baiser (faire un),v.i.
171,"",buré,"",4,"","","{{a-kuu-buré}}
boutonneux


","",2024-07-30 03:17:58,publie,1,2024-11-25 22:12:01,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 22:12:01,fr,non,0,"","","",[],"","","","","",bouton,v.i.
172,"",burévii,"",4,"","","","",2024-07-30 03:18:16,publie,1,2024-11-25 22:12:33,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 22:12:33,fr,non,0,"","","",[],"","","","","","liane, ceinture de danse des hommes",n.c.
173,"",bùrù,"",4,"","","{{nê wè bùrù wê troré}}
ils firent un complet contre les gens
{{
nê vèyèrè bùrù paa bwè Vâdeku}}
ils font entrer un complot chez Vâdeku



","",2024-07-30 03:18:56,publie,1,2024-07-30 03:18:56,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:18:47,fr,non,0,"","","",[],"","","",complot,"",complot,n.c.
174,"",buru,"",4,"","","","",2024-07-30 03:19:12,publie,1,2024-11-25 22:13:04,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-25 22:13:04,fr,non,0,"","","",[],"","","",espion,"",espion,n.c.
175,"",buru(rè),"",4,"","","","",2024-07-30 03:19:27,publie,1,2024-07-30 03:19:27,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:19:23,fr,non,0,"","","",[],"","","",trembler,"",trembler,v.i.
176,"",buuru(rè),"",4,"","","
","",2024-07-30 03:19:54,publie,1,2024-11-26 03:18:33,oui,0000-00-00 00:00:00,0,0,0,pos,2024-11-26 03:18:33,fr,non,0,"","","",[],"","","",tordre,-uru,tordre pour casser ; tirer pour rompre,v.i.
177,"",buruburu(rè),"",4,"","","{{go buruburu(rè) koo-yoo-ra}}
je tremble (de froid) après avoir plongé


","",2024-07-30 03:20:19,publie,1,2024-07-30 03:20:19,oui,0000-00-00 00:00:00,0,0,0,pos,2024-07-30 03:20:15,fr,non,0,"","","",[],"","","",trembler,"",trembler ; frétiller de froid,v.i.
